0	0	-2.3797e-05	-6.93806e-05	-0.000110948	-0.000133098	-0.000128279	-9.36775e-05	-2.91643e-05	6.39246e-05	0.000183501	0.000327145	0.000492353	0.000676677	0.000877802	0.00109357	0.00132196	0.00156113	0.00180927	0.00206469	0.00232568	0.0025905	0.00285734	0.0031243	0.00338934	0.00365025	0.00390469	0.00415014	0.0043839	0.00460318	0.00480505	0.00498654	0.00514463	0.0052764	0.00537899	0.00544979	0.00548641	0.00548685	0.00544957	0.00537354	0.00525835	0.00510428	0.00491233	0.00468429	0.00442275	0.00413111	0.00381349	0.00347478	0.00312046	0.00275654	0.00238942	0.00202574	0.00167222	0.00133549	0.0010219	0.000737388	0.00048728	0.00027614	0.000107589	-1.59198e-05	-9.34413e-05	-0.000126134	-0.000118387	-7.99612e-05	-2.97185e-05	0	
0	0	2.3797e-05	6.93806e-05	0.000110948	0.000133098	0.000128279	9.36775e-05	2.91643e-05	-6.39246e-05	-0.000183501	-0.000327145	-0.000492353	-0.000676677	-0.000877802	-0.00109357	-0.00132196	-0.00156113	-0.00180927	-0.00206469	-0.00232568	-0.0025905	-0.00285734	-0.0031243	-0.00338934	-0.00365025	-0.00390469	-0.00415014	-0.0043839	-0.00460318	-0.00480505	-0.00498654	-0.00514463	-0.0052764	-0.00537899	-0.00544979	-0.00548641	-0.00548685	-0.00544957	-0.00537354	-0.00525835	-0.00510428	-0.00491233	-0.00468429	-0.00442275	-0.00413111	-0.00381349	-0.00347478	-0.00312046	-0.00275654	-0.00238942	-0.00202574	-0.00167222	-0.00133549	-0.0010219	-0.000737388	-0.00048728	-0.00027614	-0.000107589	1.59198e-05	9.34413e-05	0.000126134	0.000118387	7.99612e-05	2.97185e-05	0	
0	0	4.59143e-05	0.000113714	0.000159814	0.000156218	8.67639e-05	-5.61443e-05	-0.000274311	-0.000565837	-0.000926586	-0.00135119	-0.00183369	-0.00236797	-0.00294799	-0.0035679	-0.00422211	-0.00490523	-0.00561205	-0.00633744	-0.00707626	-0.0078233	-0.00857313	-0.00932009	-0.0100582	-0.0107811	-0.0114821	-0.0121542	-0.01279	-0.0133818	-0.0139218	-0.0144021	-0.014815	-0.0151528	-0.0154085	-0.0155755	-0.0156481	-0.0156215	-0.0154924	-0.0152587	-0.01492	-0.0144777	-0.013935	-0.0132972	-0.0125716	-0.0117674	-0.0108957	-0.00996936	-0.00900287	-0.00801187	-0.00701293	-0.00602322	-0.00505999	-0.00414023	-0.00328018	-0.00249489	-0.00179771	-0.00119991	-0.000710039	-0.000333368	-7.09786e-05	8.14821e-05	0.000135695	0.00011341	5.01135e-05	0	
0	0	4.23606e-05	8.85885e-05	8.83648e-05	9.28172e-06	-0.000168194	-0.000453922	-0.000850702	-0.00135643	-0.00196576	-0.00267137	-0.00346483	-0.0043372	-0.00527944	-0.00628256	-0.00733779	-0.00843653	-0.00957033	-0.0107308	-0.0119094	-0.0130976	-0.0142864	-0.0154666	-0.0166284	-0.0177617	-0.0188559	-0.0198997	-0.0208818	-0.0217903	-0.0226133	-0.023339	-0.0239559	-0.0244526	-0.024819	-0.0250456	-0.0251244	-0.0250492	-0.0248153	-0.0244206	-0.0238652	-0.0231519	-0.0222864	-0.021277	-0.0201353	-0.0188756	-0.0175147	-0.0160722	-0.0145698	-0.0130308	-0.0114801	-0.00994293	-0.00844503	-0.00701144	-0.00566608	-0.00443102	-0.00332574	-0.00236646	-0.0015653	-0.000929377	-0.000459707	-0.000149812	1.60826e-05	6.52921e-05	3.95767e-05	0	
0	0	2.28121e-05	1.75128e-05	-6.47674e-05	-0.000255951	-0.000575456	-0.00103311	-0.00163148	-0.0023678	-0.00323561	-0.00422597	-0.00532848	-0.00653191	-0.00782469	-0.00919515	-0.0106317	-0.0121228	-0.013657	-0.0152228	-0.0168086	-0.0184025	-0.0199923	-0.0215654	-0.0231085	-0.024608	-0.0260495	-0.0274185	-0.0286999	-0.0298785	-0.0309388	-0.0318659	-0.0326452	-0.0332628	-0.033706	-0.0339636	-0.034026	-0.0338859	-0.0335385	-0.0329818	-0.0322168	-0.031248	-0.0300832	-0.0287339	-0.0272152	-0.0255457	-0.0237472	-0.0218447	-0.0198658	-0.0178401	-0.0157989	-0.0137743	-0.0117984	-0.00990282	-0.00811749	-0.00647001	-0.0049847	-0.00368167	-0.00257586	-0.00167606	-0.000983698	-0.000491676	-0.000182899	-2.87492e-05	1.2783e-05	0	
0	0	-5.661e-06	-8.23492e-05	-0.000272028	-0.000602538	-0.00109059	-0.0017441	-0.00256412	-0.00354649	-0.00468327	-0.00596393	-0.00737622	-0.00890689	-0.0105421	-0.0122679	-0.0140701	-0.0159345	-0.0178468	-0.0197929	-0.021758	-0.0237274	-0.0256856	-0.027617	-0.029505	-0.031333	-0.0330834	-0.0347385	-0.0362801	-0.0376901	-0.0389504	-0.0400433	-0.040952	-0.0416605	-0.0421545	-0.0424214	-0.0424507	-0.0422348	-0.0417688	-0.0410512	-0.0400843	-0.038874	-0.0374303	-0.0357674	-0.0339034	-0.0318607	-0.0296652	-0.0273464	-0.0249366	-0.0224707	-0.0199852	-0.0175176	-0.0151056	-0.0127857	-0.010593	-0.00855968	-0.00671398	-0.00507938	-0.00367344	-0.00250676	-0.00158197	-0.000892703	-0.000422675	-0.000144838	-2.07348e-05	0	
0	0	-3.89564e-05	-0.00019978	-0.000514529	-0.00100441	-0.00168142	-0.00255001	-0.00360852	-0.0048506	-0.00626636	-0.00784338	-0.00956754	-0.0114236	-0.0133957	-0.0154676	-0.0176229	-0.0198449	-0.022117	-0.024422	-0.0267429	-0.0290618	-0.0313608	-0.0336211	-0.0358235	-0.0379483	-0.0399754	-0.0418842	-0.0436541	-0.0452643	-0.0466946	-0.0479254	-0.0489378	-0.0497146	-0.0502401	-0.0505008	-0.050486	-0.0501877	-0.0496015	-0.0487264	-0.0475658	-0.0461271	-0.0444223	-0.0424677	-0.0402843	-0.0378975	-0.0353366	-0.0326348	-0.0298285	-0.0269569	-0.0240609	-0.0211825	-0.0183638	-0.015646	-0.0130684	-0.0106671	-0.00847402	-0.00651576	-0.00481255	-0.00337726	-0.00221445	-0.00131965	-0.0006789	-0.000268581	-5.58504e-05	0	
0	0	-7.4831e-05	-0.000327793	-0.000779672	-0.0014434	-0.00232477	-0.00342348	-0.00473417	-0.00624749	-0.00795104	-0.0098302	-0.0118688	-0.0140495	-0.0163545	-0.0187654	-0.0212636	-0.0238304	-0.0264466	-0.0290929	-0.0317496	-0.0343964	-0.0370127	-0.0395773	-0.0420685	-0.0444641	-0.0467415	-0.0488778	-0.0508503	-0.0526362	-0.0542135	-0.0555608	-0.0566581	-0.0574869	-0.0580308	-0.0582757	-0.0582105	-0.0578275	-0.0571224	-0.056095	-0.0547497	-0.0530952	-0.0511449	-0.0489174	-0.0464357	-0.0437277	-0.0408258	-0.0377661	-0.0345886	-0.031336	-0.0280531	-0.0247857	-0.0215802	-0.0184817	-0.0155333	-0.0127749	-0.010242	-0.00796443	-0.00596534	-0.00426032	-0.00285658	-0.00175246	-0.000937347	-0.000392058	-9.00774e-05	0	
0	0	-0.000112069	-0.000462106	-0.00105917	-0.00190696	-0.00300402	-0.00434429	-0.00591786	-0.00771169	-0.00971035	-0.0118966	-0.0142519	-0.0167569	-0.0193917	-0.0221359	-0.0249689	-0.0278697	-0.0308172	-0.0337898	-0.0367656	-0.0397221	-0.0426364	-0.0454851	-0.0482442	-0.0508894	-0.053396	-0.0557393	-0.0578947	-0.0598377	-0.061545	-0.0629938	-0.0641631	-0.0650335	-0.0655881	-0.0658124	-0.0656951	-0.0652285	-0.0644088	-0.0632363	-0.061716	-0.0598579	-0.0576766	-0.0551921	-0.0524294	-0.0494185	-0.0461941	-0.042795	-0.0392642	-0.0356474	-0.031993	-0.0283506	-0.02477	-0.0213003	-0.0179884	-0.014878	-0.0120083	-0.00941256	-0.00711728	-0.00514131	-0.00349509	-0.00218044	-0.00119068	-0.000511456	-0.000122388	0	
0	0	-0.000150006	-0.000600086	-0.00134756	-0.0023864	-0.00370718	-0.00529739	-0.00714185	-0.00922327	-0.0115227	-0.0140198	-0.0166937	-0.0195227	-0.0224847	-0.0255574	-0.0287181	-0.031944	-0.035212	-0.0384985	-0.0417796	-0.0450308	-0.0482273	-0.0513437	-0.054354	-0.0572323	-0.059952	-0.0624868	-0.0648106	-0.0668977	-0.0687234	-0.0702642	-0.071498	-0.0724049	-0.0729674	-0.0731708	-0.0730036	-0.072458	-0.0715305	-0.0702218	-0.0685374	-0.0664878	-0.0640889	-0.0613617	-0.0583325	-0.0550332	-0.0515002	-0.047775	-0.0439028	-0.0399325	-0.0359156	-0.0319051	-0.0279546	-0.024117	-0.0204433	-0.0169811	-0.0137735	-0.0108576	-0.00826392	-0.0060149	-0.00412481	-0.00259937	-0.00143614	-0.000625502	-0.000152547	0	
0	0	-0.000188263	-0.000740084	-0.0016412	-0.00287563	-0.00442555	-0.00627146	-0.00839244	-0.0107664	-0.0133705	-0.0161812	-0.0191747	-0.022327	-0.0256137	-0.0290105	-0.032493	-0.0360364	-0.0396158	-0.0432059	-0.046781	-0.0503148	-0.0537809	-0.0571521	-0.0604009	-0.0634998	-0.0664208	-0.0691362	-0.0716188	-0.0738419	-0.0757796	-0.0774077	-0.0787035	-0.0796464	-0.0802185	-0.0804047	-0.0801934	-0.0795766	-0.0785506	-0.0771164	-0.0752796	-0.0730513	-0.0704476	-0.0674906	-0.0642075	-0.0606314	-0.0568005	-0.0527581	-0.0485521	-0.0442338	-0.039858	-0.0354811	-0.0311606	-0.0269533	-0.0229145	-0.0190962	-0.0155458	-0.0123049	-0.00940816	-0.00688247	-0.00474625	-0.00300944	-0.0016739	-0.000734458	-0.000180754	0	
0	0	-0.000226617	-0.000881015	-0.00193756	-0.00337024	-0.00515259	-0.00725779	-0.00965877	-0.0123284	-0.0152395	-0.018365	-0.0216782	-0.0251525	-0.0287612	-0.0324783	-0.0362772	-0.0401315	-0.0440147	-0.0478999	-0.0517598	-0.0555667	-0.0592925	-0.0629088	-0.0663868	-0.0696976	-0.072812	-0.0757015	-0.0783377	-0.0806929	-0.0827407	-0.084456	-0.0858156	-0.0867983	-0.0873857	-0.0875622	-0.0873158	-0.0866383	-0.0855257	-0.0839785	-0.0820025	-0.0796086	-0.0768132	-0.0736385	-0.0701127	-0.0662696	-0.0621488	-0.0577955	-0.0532594	-0.0485949	-0.0438595	-0.0391136	-0.0344183	-0.0298351	-0.0254237	-0.021241	-0.0173393	-0.0137652	-0.0105583	-0.00775017	-0.00536386	-0.00341378	-0.00190605	-0.000839508	-0.000207437	0	
0	0	-0.000264917	-0.00102211	-0.00223478	-0.00386688	-0.0058832	-0.00824939	-0.010932	-0.0138985	-0.0171173	-0.0205577	-0.0241896	-0.027984	-0.0319119	-0.0359451	-0.0400554	-0.044215	-0.0483955	-0.0525687	-0.0567061	-0.0607786	-0.0647569	-0.0686114	-0.0723123	-0.0758296	-0.0791334	-0.0821939	-0.0849822	-0.0874699	-0.0896299	-0.0914364	-0.0928655	-0.0938956	-0.0945076	-0.0946853	-0.0944161	-0.0936912	-0.0925059	-0.0908604	-0.0887597	-0.0862143	-0.0832404	-0.0798603	-0.0761023	-0.0720009	-0.0675967	-0.0629363	-0.0580716	-0.0530595	-0.0479608	-0.0428394	-0.0377611	-0.0327918	-0.0279965	-0.0234374	-0.0191724	-0.0152538	-0.0117265	-0.00862745	-0.00598475	-0.00381744	-0.00213583	-0.000942373	-0.000233152	0	
0	0	-0.000303043	-0.00116277	-0.00253137	-0.00436284	-0.00661319	-0.00924043	-0.0122046	-0.0154676	-0.0189934	-0.0227472	-0.0266959	-0.0308076	-0.0350512	-0.0393964	-0.0438136	-0.048273	-0.0527452	-0.0572007	-0.0616097	-0.0659422	-0.0701679	-0.0742562	-0.0781764	-0.0818978	-0.0853897	-0.0886218	-0.0915643	-0.0941883	-0.0964661	-0.0983712	-0.0998793	-0.100968	-0.101617	-0.10181	-0.101533	-0.100777	-0.0995353	-0.0978078	-0.0955985	-0.0929171	-0.0897791	-0.0862062	-0.0822266	-0.0778751	-0.073193	-0.0682281	-0.0630344	-0.0576713	-0.0522028	-0.046697	-0.041224	-0.0358553	-0.0306613	-0.0257104	-0.0210667	-0.0167887	-0.0129275	-0.00952605	-0.0066178	-0.0042267	-0.00236722	-0.00104508	-0.000258511	0	
0	0	-0.000340883	-0.00130245	-0.00282602	-0.00485573	-0.00733882	-0.0102257	-0.0134697	-0.0170274	-0.0208578	-0.0249224	-0.0291847	-0.0336101	-0.0381654	-0.0428183	-0.0475374	-0.0522918	-0.0570507	-0.0617836	-0.0664597	-0.0710481	-0.0755178	-0.0798375	-0.0839758	-0.0879014	-0.0915831	-0.0949899	-0.0980917	-0.100859	-0.103263	-0.105278	-0.106877	-0.108038	-0.10874	-0.108965	-0.108699	-0.10793	-0.106651	-0.10486	-0.10256	-0.0997599	-0.0964732	-0.0927211	-0.0885311	-0.083938	-0.0789833	-0.0737162	-0.0681921	-0.0624731	-0.0566268	-0.0507252	-0.0448436	-0.0390591	-0.0334486	-0.028087	-0.0230457	-0.01839	-0.0141781	-0.0104593	-0.00727307	-0.00464862	-0.00260461	-0.00114984	-0.000284155	0	
