0	0	-0.000149633	-0.000243297	-0.000141928	0.000181435	0.000707223	0.00140132	0.00222862	0.00315744	0.00415946	0.00520786	0.00627478	0.00732912	0.00833512	0.00925185	0.0100341	0.0106343	0.011006	0.0111085	0.0109118	0.010402	0.00958677	0.00849794	0.00719311	0.00575313	0.00427659	0.00287097	0.00164187	0.000681235	5.49564e-05	-0.00021289	-0.000169419	0	
0	0	0.000149633	0.000243297	0.000141928	-0.000181435	-0.000707223	-0.00140132	-0.00222862	-0.00315744	-0.00415946	-0.00520786	-0.00627478	-0.00732912	-0.00833512	-0.00925185	-0.0100341	-0.0106343	-0.011006	-0.0111085	-0.0109118	-0.010402	-0.00958677	-0.00849794	-0.00719311	-0.00575313	-0.00427659	-0.00287097	-0.00164187	-0.000681235	-5.49564e-05	0.00021289	0.000169419	0	
0	0	9.59329e-05	-7.03204e-05	-0.00069067	-0.00181089	-0.00339884	-0.00538729	-0.00769765	-0.0102505	-0.012968	-0.0157722	-0.0185813	-0.0213068	-0.0238516	-0.0261103	-0.0279726	-0.0293287	-0.0300773	-0.0301354	-0.029449	-0.0280037	-0.0258332	-0.0230249	-0.01972	-0.0161077	-0.0124126	-0.00887563	-0.00573048	-0.00317697	-0.00135284	-0.0003029	5.86323e-05	0	
0	0	-0.000114488	-0.000778064	-0.00212892	-0.00418399	-0.0068867	-0.0101419	-0.0138378	-0.0178571	-0.0220803	-0.0263845	-0.0306408	-0.0347115	-0.0384497	-0.0417018	-0.0443121	-0.0461317	-0.0470288	-0.0469015	-0.0456905	-0.0433915	-0.040065	-0.0358418	-0.0309222	-0.0255684	-0.0200876	-0.0148076	-0.0100458	-0.00607389	-0.00308179	-0.00114425	-0.000192724	0	
0	0	-0.000385551	-0.00166978	-0.00388158	-0.00697213	-0.0108411	-0.015359	-0.0203819	-0.0257593	-0.0313364	-0.0369528	-0.0424403	-0.0476223	-0.0523139	-0.0563267	-0.0594751	-0.0615864	-0.0625129	-0.0621447	-0.0604241	-0.0573574	-0.0530256	-0.0475897	-0.0412909	-0.0344414	-0.0274074	-0.0205812	-0.0143459	-0.00903478	-0.00489183	-0.00203845	-0.000456609	0	
0	0	-0.000676985	-0.00264018	-0.00578442	-0.00997132	-0.0150402	-0.0208182	-0.0271268	-0.0337845	-0.0406059	-0.0474	-0.0539683	-0.0601045	-0.0655969	-0.0702332	-0.0738086	-0.0761362	-0.0770587	-0.0764618	-0.0742877	-0.0705477	-0.0653332	-0.0588228	-0.0512834	-0.0430639	-0.034578	-0.0262757	-0.0186046	-0.0119655	-0.00666755	-0.00289526	-0.000695618	0	
0	0	-0.000972631	-0.0036363	-0.00774326	-0.0130527	-0.0193325	-0.0263595	-0.0339178	-0.041796	-0.0497826	-0.0576622	-0.065214	-0.0722111	-0.0784236	-0.0836241	-0.0875955	-0.0901409	-0.0910948	-0.0903361	-0.0878008	-0.0834955	-0.07751	-0.0700273	-0.0613285	-0.0517898	-0.0418683	-0.032074	-0.0229283	-0.0149134	-0.00842146	-0.00371476	-0.00091045	0	
0	0	-0.00126532	-0.00462884	-0.00969952	-0.0161292	-0.0236087	-0.0318607	-0.0406311	-0.04968	-0.0587737	-0.0676789	-0.0761591	-0.0839746	-0.0908846	-0.0966524	-0.101052	-0.103879	-0.104955	-0.104148	-0.101378	-0.0966356	-0.089995	-0.0816302	-0.071825	-0.0609756	-0.0495814	-0.0382192	-0.0274987	-0.0180039	-0.0102315	-0.00453838	-0.00111601	0	
0	0	-0.00155046	-0.00559755	-0.0116102	-0.0191332	-0.0277799	-0.0372184	-0.047157	-0.0573301	-0.0674862	-0.0773792	-0.0867638	-0.0953936	-0.103022	-0.109408	-0.114319	-0.117538	-0.118874	-0.118173	-0.11533	-0.110305	-0.103143	-0.0939943	-0.0831323	-0.0709645	-0.0580314	-0.044984	-0.0325373	-0.0214023	-0.0122069	-0.00542487	-0.00133165	0	
0	0	-0.00182341	-0.00652383	-0.0134363	-0.0220033	-0.0317635	-0.0423331	-0.0533857	-0.0646334	-0.0758115	-0.0866668	-0.0969506	-0.106415	-0.114814	-0.121902	-0.127441	-0.1312	-0.13297	-0.132567	-0.129848	-0.124729	-0.117212	-0.107404	-0.0955538	-0.0820678	-0.0675223	-0.0526477	-0.0382824	-0.0252924	-0.0144711	-0.00643966	-0.00157771	0	
0	0	-0.00207847	-0.00738732	-0.015137	-0.0246756	-0.0354731	-0.0470986	-0.0591952	-0.0714574	-0.0836121	-0.0954042	-0.106587	-0.116917	-0.126151	-0.134042	-0.140346	-0.144819	-0.147225	-0.147342	-0.144981	-0.14	-0.132337	-0.122041	-0.109313	-0.0945415	-0.0783267	-0.0614785	-0.0449738	-0.0298652	-0.0171536	-0.00765108	-0.00187467	0	
0	0	-0.00230864	-0.00816467	-0.0166671	-0.0270802	-0.0388136	-0.0513955	-0.064444	-0.0776409	-0.09071	-0.1034	-0.115471	-0.126689	-0.136817	-0.145612	-0.152823	-0.158191	-0.161451	-0.162339	-0.160606	-0.156041	-0.1485	-0.13795	-0.124521	-0.108557	-0.0906617	-0.0717146	-0.0528408	-0.0353121	-0.020388	-0.00912987	-0.00224346	0	
0	0	-0.00250579	-0.00882982	-0.0179768	-0.0291405	-0.0416797	-0.055089	-0.0689673	-0.0829892	-0.0968807	-0.110399	-0.123319	-0.13542	-0.146476	-0.156252	-0.164495	-0.170932	-0.175267	-0.17719	-0.176389	-0.172566	-0.165482	-0.154996	-0.141135	-0.124165	-0.104658	-0.0835423	-0.0620892	-0.0418191	-0.0243104	-0.0109502	-0.00270629	0	
0	0	-0.00266129	-0.00935568	-0.0190148	-0.0307767	-0.04396	-0.058033	-0.0725809	-0.0872766	-0.101853	-0.116084	-0.129763	-0.142689	-0.154658	-0.165447	-0.174805	-0.182451	-0.188065	-0.191289	-0.191742	-0.189037	-0.182817	-0.172811	-0.158907	-0.141245	-0.12032	-0.0970656	-0.0728824	-0.0495592	-0.0290585	-0.0131909	-0.00328755	0	
0	0	-0.00276707	-0.0097172	-0.0197331	-0.031913	-0.0455456	-0.0600791	-0.0750909	-0.0902566	-0.105323	-0.120084	-0.13436	-0.147981	-0.160769	-0.172525	-0.183012	-0.191949	-0.198997	-0.203763	-0.205798	-0.20462	-0.199744	-0.190741	-0.177322	-0.159449	-0.137471	-0.112265	-0.0853142	-0.0586784	-0.034768	-0.0159363	-0.00401485	0	
0	0	-0.0028171	-0.00989574	-0.0200951	-0.0324888	-0.0463437	-0.0610941	-0.0763132	-0.091684	-0.106972	-0.121999	-0.13662	-0.150706	-0.164116	-0.176686	-0.188211	-0.198423	-0.206984	-0.213474	-0.21739	-0.218157	-0.21516	-0.207789	-0.195539	-0.178131	-0.15569	-0.128939	-0.0993676	-0.0692726	-0.041564	-0.0192754	-0.00491969	0	
0	0	-0.0028092	-0.00988464	-0.0200854	-0.0324725	-0.0462969	-0.060982	-0.0761001	-0.0913456	-0.106508	-0.121443	-0.136052	-0.150253	-0.163959	-0.17706	-0.189394	-0.200732	-0.210758	-0.219049	-0.225069	-0.22817	-0.227604	-0.222577	-0.21233	-0.196281	-0.174233	-0.146636	-0.114858	-0.0813523	-0.0495457	-0.0232986	-0.00603791	0	
0	0	-0.00274716	-0.00969561	-0.0197215	-0.031879	-0.0454047	-0.0597122	-0.0743745	-0.089101	-0.10371	-0.118102	-0.132228	-0.14607	-0.159607	-0.172797	-0.185547	-0.197691	-0.208963	-0.218973	-0.227186	-0.232907	-0.235286	-0.233344	-0.22605	-0.212462	-0.191959	-0.164567	-0.131359	-0.0947901	-0.0587604	-0.0280904	-0.0074094	0	
0	0	-0.00264297	-0.00936557	-0.0190658	-0.030787	-0.0437471	-0.0573474	-0.0711639	-0.0849256	-0.0984868	-0.111797	-0.124871	-0.13776	-0.150523	-0.163204	-0.175798	-0.188231	-0.200321	-0.211752	-0.222037	-0.230485	-0.236185	-0.238008	-0.234656	-0.22479	-0.207267	-0.181528	-0.148116	-0.109253	-0.0691656	-0.0337174	-0.00907702	0	
0	0	-0.00251913	-0.00896369	-0.0182379	-0.0293558	-0.0415042	-0.0540688	-0.0666314	-0.0789479	-0.0909172	-0.102548	-0.113925	-0.125178	-0.136455	-0.147894	-0.159599	-0.171606	-0.183856	-0.19615	-0.208106	-0.219107	-0.228253	-0.23433	-0.235819	-0.230984	-0.218095	-0.195838	-0.163965	-0.124123	-0.0805783	-0.0402103	-0.0110848	0	
0	0	-0.00241138	-0.00859903	-0.0174263	-0.0278388	-0.0389713	-0.05019	-0.0610903	-0.0714685	-0.0812824	-0.0906105	-0.0996147	-0.108508	-0.117529	-0.126915	-0.136882	-0.147594	-0.159136	-0.171469	-0.184375	-0.197389	-0.209724	-0.220189	-0.227143	-0.228516	-0.22198	-0.205338	-0.177268	-0.138412	-0.092611	-0.0475393	-0.0134754	0	
0	0	-0.00237276	-0.0084303	-0.0169005	-0.0265936	-0.0365624	-0.0461542	-0.0549962	-0.0629493	-0.0700517	-0.0764673	-0.0824425	-0.0882743	-0.0942856	-0.100807	-0.108158	-0.116631	-0.126462	-0.137795	-0.150622	-0.164712	-0.1795	-0.193967	-0.206513	-0.214889	-0.216247	-0.207467	-0.1859	-0.150692	-0.104602	-0.0555842	-0.0162888	0	
0	0	-0.00248054	-0.00868041	-0.0170252	-0.0260865	-0.0348	-0.0425074	-0.0489048	-0.0539583	-0.0578196	-0.0607579	-0.0631121	-0.0652592	-0.0675962	-0.0705284	-0.0744619	-0.0797937	-0.0868969	-0.0960933	-0.107607	-0.121488	-0.1375	-0.154956	-0.172523	-0.188021	-0.19831	-0.199443	-0.187306	-0.159062	-0.115547	-0.0640996	-0.0195646	0	
0	0	-0.00284952	-0.00966015	-0.0182771	-0.0268861	-0.0342778	-0.039831	-0.0433787	-0.0450555	-0.0451716	-0.0441265	-0.0423578	-0.040316	-0.0384549	-0.0372311	-0.0371062	-0.038549	-0.042033	-0.0480248	-0.0569557	-0.0691648	-0.0847971	-0.103635	-0.124848	-0.146666	-0.166049	-0.178542	-0.17864	-0.161149	-0.124032	-0.0726755	-0.0233531	0	
0	0	-0.0036568	-0.0118046	-0.0212579	-0.029629	-0.0355727	-0.038606	-0.0388143	-0.0365903	-0.0324573	-0.0269684	-0.0206622	-0.0140506	-0.00762344	-0.00186067	0.00275407	0.00572064	0.00651261	0.00457323	-0.000677901	-0.00981754	-0.0233529	-0.0415864	-0.0643685	-0.0906954	-0.11816	-0.142401	-0.156942	-0.154142	-0.128169	-0.080683	-0.0277406	0	
0	0	-0.00518667	-0.0157207	-0.026677	-0.0349043	-0.0390363	-0.0389358	-0.035118	-0.0283455	-0.0194063	-0.00902008	0.00218324	0.0136506	0.0248813	0.0354006	0.0447352	0.0523915	0.0578372	0.0604844	0.0596782	0.0546934	0.0447542	0.0291024	0.00717204	-0.0210423	-0.0543193	-0.0892469	-0.119287	-0.134786	-0.125473	-0.0871699	-0.0328858	0	
0	0	-0.00790862	-0.0222201	-0.0352163	-0.0429256	-0.0443202	-0.0399811	-0.0310925	-0.0188957	-0.00446885	0.0113171	0.0277707	0.0443301	0.0605147	0.0758836	0.0900028	0.102417	0.112625	0.120057	0.124051	0.123829	0.118475	0.106933	0.0880643	0.0608597	0.0250078	-0.0179451	-0.0628187	-0.0992428	-0.112569	-0.0906067	-0.039023	0	
0	0	-0.0126008	-0.0322309	-0.0470348	-0.0526842	-0.049322	-0.0388168	-0.0232683	-0.00444144	0.0163362	0.0381068	0.0601778	0.0820281	0.103236	0.123427	0.142231	0.159258	0.174065	0.186135	0.194847	0.199441	0.198979	0.192286	0.177908	0.15412	0.119171	0.0721857	0.015331	-0.0427372	-0.0845374	-0.0882476	-0.0462849	0	
0	0	-0.0204841	-0.0461932	-0.060264	-0.0598943	-0.0479373	-0.0281872	-0.00374016	0.0232435	0.0513503	0.0796736	0.107623	0.134793	0.160874	0.185595	0.208683	0.229834	0.248688	0.264802	0.277627	0.286467	0.290433	0.288373	0.278768	0.259605	0.228258	0.181715	0.118069	0.0409239	-0.033597	-0.0745879	-0.0539341	0	
0	0	-0.0329701	-0.0615275	-0.0667669	-0.0522302	-0.0254548	0.00770542	0.0435983	0.0801337	0.116166	0.151082	0.184558	0.21641	0.246518	0.274765	0.301013	0.325074	0.34669	0.365516	0.381091	0.392811	0.39988	0.401242	0.395483	0.380652	0.353988	0.311514	0.24797	0.159409	0.0530295	-0.0377846	-0.0579115	0	
