-0.0244982	0.0244982	0.0640647	0.0950328	0.118476	0.135523	0.147218	0.154444	0.15788	0.157998	0.155086	0.149275	0.140579	0.128931	0.114207	0.0962664	0.0749751	0.0502464	0.0220868	-0.00934429	-0.0436573	-0.0801378	-0.117637	-0.154455	-0.18825	-0.216011	-0.234186	-0.239072	-0.22757	-0.198262	-0.15247	-0.0945927	-0.0311409	0.0311409	
-0.0272456	0.0272456	0.0710137	0.10506	0.130635	0.14905	0.161526	0.169107	0.172607	0.172608	0.169478	0.163402	0.154421	0.142468	0.127397	0.109017	0.0871193	0.0615188	0.0320973	-0.00113102	-0.0379354	-0.0777586	-0.119578	-0.161749	-0.201838	-0.236514	-0.261578	-0.272282	-0.264141	-0.234294	-0.183143	-0.115276	-0.0385511	0.0385511	
-0.0298886	0.0298886	0.0777363	0.11476	0.142356	0.16201	0.175127	0.182924	0.186369	0.18617	0.182788	0.176476	0.16731	0.155231	0.140077	0.121611	0.0995517	0.0736091	0.0435287	0.0091539	-0.0294865	-0.0720572	-0.117754	-0.1651	-0.211703	-0.254036	-0.287317	-0.305694	-0.303004	-0.274384	-0.218593	-0.139918	-0.0476289	0.0476289	
-0.0324074	0.0324074	0.0841804	0.124034	0.153474	0.174158	0.187691	0.195486	0.198685	0.198138	0.194418	0.187852	0.178562	0.166507	0.151516	0.133315	0.111559	0.085859	0.0558231	0.0211104	-0.0184847	-0.0629098	-0.111676	-0.163609	-0.216535	-0.266923	-0.309573	-0.337566	-0.342846	-0.31793	-0.258963	-0.169045	-0.0587145	0.0587145	
-0.0348183	0.0348183	0.0903669	0.132859	0.163885	0.185289	0.198908	0.206385	0.209062	0.207951	0.203745	0.196855	0.187455	0.175527	0.160901	0.143281	0.122271	0.097401	0.068156	0.0340168	-0.00546881	-0.0505733	-0.101209	-0.156652	-0.215158	-0.273457	-0.326211	-0.365633	-0.381702	-0.363731	-0.304036	-0.20311	-0.0721906	0.0721906	
-0.0371903	0.0371903	0.0964227	0.141327	0.173575	0.195255	0.208498	0.215225	0.217013	0.215051	0.210159	0.202828	0.193285	0.181537	0.167421	0.150631	0.130743	0.107232	0.0794882	0.0468449	0.00862223	-0.0357837	-0.0867402	-0.144103	-0.206779	-0.272095	-0.334988	-0.387196	-0.416907	-0.409819	-0.353054	-0.242406	-0.08848	0.08848	
-0.0396699	0.0396699	0.10262	0.149669	0.182634	0.203966	0.216202	0.221619	0.222064	0.21891	0.213095	0.205181	0.19543	0.183873	0.170352	0.154564	0.136074	0.114335	0.0886847	0.0583589	0.0225045	-0.0197704	-0.0692817	-0.126533	-0.191278	-0.261801	-0.33385	-0.399329	-0.445147	-0.45333	-0.4045	-0.286941	-0.108045	0.108045	
-0.0425183	0.0425183	0.109429	0.158283	0.191239	0.211353	0.221752	0.225163	0.223737	0.219023	0.212047	0.20341	0.193387	0.18201	0.169128	0.154438	0.137517	0.117819	0.0946767	0.0672904	0.0347145	-0.00413672	-0.0504417	-0.105317	-0.169458	-0.242413	-0.321352	-0.399226	-0.462633	-0.490443	-0.455854	-0.336262	-0.131398	0.131398	
-0.0461738	0.0461738	0.117573	0.167732	0.199606	0.217293	0.224781	0.225368	0.22151	0.214887	0.206556	0.197101	0.186773	0.175582	0.163364	0.149823	0.13455	0.117027	0.0966167	0.0725424	0.0438553	0.00939998	-0.0322065	-0.0825332	-0.143128	-0.214945	-0.297107	-0.38468	-0.465427	-0.51641	-0.503336	-0.389203	-0.159138	0.159138	
-0.0513592	0.0513592	0.128105	0.178685	0.207828	0.22142	0.224676	0.221545	0.214733	0.205945	0.196167	0.185896	0.175304	0.16435	0.152844	0.140489	0.126894	0.111582	0.0939706	0.0733499	0.0488415	0.0193408	-0.0165531	-0.0606009	-0.114911	-0.181665	-0.262176	-0.354635	-0.449923	-0.525719	-0.541634	-0.443484	-0.192023	0.192023	
-0.0592666	0.0592666	0.142413	0.191677	0.215533	0.22281	0.220332	0.212652	0.202532	0.191514	0.180378	0.16944	0.158743	0.148165	0.137475	0.12637	0.114481	0.101375	0.08654	0.0693573	0.0490653	0.0246965	-0.00500946	-0.0417299	-0.0877048	-0.145811	-0.21922	-0.309758	-0.413494	-0.512388	-0.563592	-0.495064	-0.231045	0.231045	
-0.0718664	0.0718664	0.162041	0.206478	0.221179	0.219444	0.209822	0.1971	0.183701	0.170733	0.158604	0.147367	0.136891	0.126956	0.117284	0.107565	0.0974551	0.0865697	0.0744718	0.0606475	0.0444728	0.0251613	0.00168553	-0.0273503	-0.063915	-0.110861	-0.172233	-0.252901	-0.355423	-0.470583	-0.559877	-0.537023	-0.277328	0.277328	
-0.09235	0.09235	0.187749	0.220546	0.220806	0.207483	0.190068	0.172649	0.156714	0.142623	0.130278	0.119415	0.10972	0.100873	0.0925625	0.0844772	0.0763046	0.0677174	0.0583589	0.0478246	0.0356349	0.0211975	0.00374842	-0.0177434	-0.0447491	-0.0795124	-0.125687	-0.189254	-0.278276	-0.39606	-0.518883	-0.557674	-0.331261	0.331261	
-0.12532	0.12532	0.216305	0.225784	0.206267	0.180705	0.156905	0.136753	0.120175	0.106588	0.0953589	0.0859369	0.077865	0.0707647	0.0643142	0.0582289	0.0522444	0.0461022	0.0395348	0.032251	0.023917	0.0141312	0.0023881	-0.0119812	-0.029916	-0.052847	-0.0832116	-0.125709	-0.189713	-0.289679	-0.428067	-0.537545	-0.389171	0.389171	
-0.17362	0.17362	0.231018	0.203342	0.164375	0.131646	0.106848	0.0884117	0.0745918	0.0640437	0.0558122	0.049228	0.0438147	0.0392221	0.0351817	0.031476	0.0279183	0.0243377	0.0205671	0.0164326	0.0117424	0.00627344	-0.000247222	-0.00817073	-0.0179783	-0.0303881	-0.0466063	-0.0690123	-0.103336	-0.164651	-0.281176	-0.445864	-0.432472	0.432472	
-0.211196	0.211196	0.180811	0.12363	0.0844238	0.0598375	0.0442566	0.0340617	0.0271436	0.0222749	0.0187239	0.0160403	0.0139364	0.0122201	0.0107562	0.00944412	0.00820361	0.00696574	0.00566679	0.00424342	0.00262843	0.000746351	-0.00149212	-0.00419839	-0.00752114	-0.0116785	-0.0170355	-0.0243142	-0.0351803	-0.0542481	-0.103598	-0.24729	-0.390654	0.390654	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
