ITERATION:	log(MAX RESIDUAL) :		AVG RESIDUAL		AVG ERROR
1	672483	34623	15.5182
2	331832.132937526	21851.9624368952	8.0154789690625
3	195081.975387172	15804.5939973847	5.38737057423215
4	150582.361128606	12238.7123116257	4.02990261527574
5	114164.463756903	9879.53578940698	3.18897409556366
6	87176.1863365252	8205.95365173736	2.61442746888644
7	69419.3953119498	6961.82946259572	2.1974470539167
8	57298.0053781469	6005.14561824299	1.8821015307189
9	48397.2059604894	5250.26533540045	1.6363125581803
10	41190.8969226999	4642.28030065082	1.44022066420766
11	35224.6504789426	4144.3011701007	1.28082176413824
12	30287.7171494527	3730.61775930988	1.14922787611795
13	26638.5181375879	3382.77233862194	1.03915517840061
14	23602.6180896062	3087.18562955894	0.946037329529209
15	20967.8857296752	2833.65958919103	0.866479597466263
16	18682.5780640682	2614.39942311134	0.797909187221781
17	16812.54786865	2423.35556293671	0.738343719920576
18	15232.4684021176	2255.76957882291	0.686233596810443
19	13833.1771362308	2107.85388837682	0.640352068850926
20	12592.3325409222	1976.56147476203	0.599716966928131
21	11586.6404084822	1859.41750040732	0.563533951686175
22	10700.3166360251	1754.39431634741	0.531154699418388
23	9895.49112216501	1659.81742563385	0.502045648170144
24	9164.48214622288	1574.29386991361	0.475764334336421
25	8500.10240205193	1496.65708720553	0.45194126651189
26	7896.28944621987	1425.9240226204	0.430265893108745
27	7393.85084931106	1361.2614596821	0.410475633523936
28	6931.03455494798	1301.95936398265	0.39234722745461
29	6504.46031659845	1247.40961182703	0.375689856257377
30	6110.99685601035	1197.0888914617	0.36033963164969
31	5781.26694353826	1150.54486446817	0.346155148661779
32	5474.6673377191	1107.38489422026	0.333013873622888
33	5188.08217771169	1067.26681031206	0.320809192260621
34	4920.15025232252	1029.89129869504	0.309447983298626
35	4669.57496623393	994.995598194162	0.298848613140225
36	4435.13143732874	962.348253079202	0.288939270054655
37	4226.17606307915	931.744724148762	0.279656573679169
38	4036.73636056675	903.003701453355	0.270944409009034
39	3857.96674571331	875.963993339692	0.262752944379167
40	3689.21920420677	850.481891143265	0.255037800986105
41	3529.87759734985	826.428928223755	0.247759347803391
42	3389.6540683757	803.689967347336	0.24088210071371
43	3259.11258236198	782.161562589529	0.234374208622111
44	3134.80342108511	761.750551656846	0.228207012456445
45	3016.42208484441	742.37284233562	0.222354665478855
46	2903.67245194394	723.952363079265	0.216793805359617
47	2796.26830993521	706.420152854677	0.211503270104928
48	2696.99440651238	689.713569528906	0.206463851263401
49	2606.81450621031	673.775599479025	0.201658078923967
50	2520.40587098549	658.554253900598	0.197070033909595
51	2437.60506666257	644.002039591511	0.192685183304757
52	2358.25289098447	630.075493891346	0.188490236060426
53	2282.19496086134	616.734775036484	0.184473015922399
54	2212.02476408906	603.943300506936	0.1806223493464
55	2147.58727501101	591.667427040616	0.176927966411785
56	2085.46854109271	579.876166912402	0.173380413037421
57	2025.58628054293	568.540935850347	0.169970973048243
58	1967.85911761752	557.635328614961	0.166691598847268
59	1912.20700008633	547.134918820126	0.163534849622151
60	1859.65948756198	537.017080042828	0.160493836162944
61	1811.58211932839	527.260825667441	0.157562171493056
62	1765.04096488594	517.846665249869	0.154733926622211
63	1719.98786899099	508.756475477132	0.152003590821265
64	1676.37505986141	499.973384046672	0.149366035896766
65	1634.1553626603	491.481665002985	0.146816484010015
66	1593.28237121272	483.266644253042	0.144350478642884
67	1553.71058439583	475.314614140272	0.141963858362211
68	1518.20940543796	467.612756093881	0.139652733077391
69	1483.71868028951	460.149070488804	0.137413462522793
70	1450.19235233215	452.912312954573	0.135242636728731
71	1417.60444644581	445.891936460781	0.133137058272664
72	1385.92906751958	439.078038584894	0.131093726126515
73	1355.24064590681	432.461313436041	0.129109820937236
74	1327.28214555126	426.033007768091	0.12718269159622
75	1300.02478890114	419.784880867294	0.125309842969361
76	1273.45243885424	413.709167845546	0.123488924673799
77	1247.54886225197	407.798546010527	0.121717720799803
78	1222.29780532104	402.046104019344	0.119994140487275
79	1197.68305823838	396.445313553449	0.11831620927601
80	1173.688510157	390.990003280249	0.116682061157362
81	1150.29819586531	385.674334891104	0.115089931262549
82	1127.83706085422	380.492781027027	0.113538149129486
83	1107.09344594563	375.440104922566	0.112025132495951
84	1086.81222168113	370.511341615314	0.110549381572171
85	1066.98399589758	365.701780583651	0.10910947375057
86	1047.59931237037	361.00694968881	0.107704058714585
87	1028.64868782942	356.422600309335	0.106331853912183
88	1010.55620069223	351.94469356679	0.104991640363001
89	993.515119744186	347.569387551167	0.103682258771006
90	976.8189029151	343.293025462987	0.102402605917222
91	960.461416467977	339.112124596882	0.10115163130944
92	944.436453720298	335.02336609831	0.0999283340679597
93	928.737759559542	331.023585431265	0.0987317600283288
94	913.359052138455	327.109763500477	0.0975609990437562
95	898.294042033419	323.279018376621	0.0964151824714427
96	883.536449122719	319.528597577554	0.0952934808284437
97	869.080017415624	315.85587086279	0.094195101603968
98	854.918528039705	312.258323502016	0.0931192872161264
99	841.842107523187	308.733549981917	0.0920653131021964
100	829.055714775266	305.279248118512	0.091032485932382
101	816.503077120977	301.89321354503	0.0900201419379055
102	804.180329267226	298.573334547802	0.089027645345025
103	792.083578899199	295.317587224939	0.088054386907265
104	780.208917697016	292.124030944601	0.0870997825287965
105	769.170686882934	288.990804081573	0.0861632719724352
106	758.32685398699	285.916120012517	0.0852443176463134
107	747.664697097697	282.898263351895	0.0843424034636868
108	737.18158470041	279.93558641187	0.0834570337708258
109	726.874853038601	277.026505870955	0.0825877323383109
110	716.741814071987	274.169499637139	0.0817340414114179
