X coord:		Y coord:		Temperature:
-----------------------------------------------------------
0	0	9.64375e-20
0.05	0	5
0.1	0	10
0.15	0	15
0.2	0	20
0.25	0	25
0.3	0	30
0.35	0	35
0.4	0	40
0.45	0	45.0001
0.5	0	50.0019
0.55	0	55.02
0.6	0	60.1677
0.65	0	66.0937
0.7	0	75.5545
0.75	0	96.9685
0.8	0	147.668
0.85	0	247.326
0.9	0	393.265
0.95	0	536.248
1	0	600
0	0.05	8.51058e-20
0.05	0.05	4.74617
0.1	0.05	9.49216
0.15	0.05	14.2378
0.2	0.05	18.9829
0.25	0.05	23.7272
0.3	0.05	28.4704
0.35	0.05	33.2124
0.4	0.05	37.9531
0.45	0.05	42.6934
0.5	0.05	47.4373
0.55	0.05	52.2047
0.6	0.05	57.102
0.65	0.05	62.6728
0.7	0.05	71.1931
0.75	0.05	89.7813
0.8	0.05	133.68
0.85	0.05	221.207
0.9	0.05	351.471
0.95	0.05	480.366
1	0.05	536.248
0	0.1	5.84923e-20
0.05	0.1	4.49251
0.1	0.1	8.98469
0.15	0.1	13.4762
0.2	0.1	17.9666
0.25	0.1	22.4554
0.3	0.1	26.9421
0.35	0.1	31.4261
0.4	0.1	35.9067
0.45	0.1	40.3839
0.5	0.1	44.8589
0.55	0.1	49.3413
0.6	0.1	53.89
0.65	0.1	58.8361
0.7	0.1	65.6484
0.75	0.1	79.0945
0.8	0.1	109.653
0.85	0.1	170.258
0.9	0.1	260.865
0.95	0.1	351.471
1	0.1	393.265
0	0.15	3.13087e-20
0.05	0.15	4.23919
0.1	0.15	8.4779
0.15	0.15	12.7156
0.2	0.15	16.9518
0.25	0.15	21.1857
0.3	0.15	25.4165
0.35	0.15	29.643
0.4	0.15	33.8639
0.45	0.15	38.0771
0.5	0.15	42.2799
0.55	0.15	46.47
0.6	0.15	50.6622
0.65	0.15	54.999
0.7	0.15	60.208
0.75	0.15	68.7835
0.8	0.15	86.3618
0.85	0.15	120.076
0.9	0.15	170.258
0.95	0.15	221.207
1	0.15	247.326
0	0.2	1.30514e-20
0.05	0.2	3.98634
0.1	0.2	7.9721
0.15	0.2	11.9567
0.2	0.2	15.9393
0.25	0.2	19.9191
0.3	0.2	23.8951
0.35	0.2	27.8657
0.4	0.2	31.8287
0.45	0.2	35.7811
0.5	0.2	39.7175
0.55	0.2	43.6298
0.6	0.2	47.5111
0.65	0.2	51.3992
0.7	0.2	55.5711
0.75	0.2	61.0595
0.8	0.2	70.2765
0.85	0.2	86.3618
0.9	0.2	109.653
0.95	0.2	133.68
1	0.2	147.668
0	0.25	4.23717e-21
0.05	0.25	3.73407
0.1	0.25	7.4675
0.15	0.25	11.1996
0.2	0.25	14.9296
0.25	0.25	18.6565
0.3	0.25	22.3791
0.35	0.25	26.0958
0.4	0.25	29.8043
0.45	0.25	33.5011
0.5	0.25	37.181
0.55	0.25	40.8358
0.6	0.25	44.4553
0.65	0.25	48.0428
0.7	0.25	51.6851
0.75	0.25	55.7388
0.8	0.25	61.0595
0.85	0.25	68.7835
0.9	0.25	79.0945
0.95	0.25	89.7813
1	0.25	96.9685
0	0.3	1.07132e-21
0.05	0.3	3.48245
