ITERATION:	log(MAX RESIDUAL) :		AVG RESIDUAL		AVG ERROR
1	435488	21488.7	72.1595
2	143165	7349.04	9.62007
3	74908.9	4166.53	5.80622
4	46225.4	2715.06	3.91952
5	31606.8	1873.13	2.75482
6	22497.1	1329.45	1.97333
7	16092	956.668	1.43025
8	11344.3	692.859	1.0454
9	7779.79	505.856	0.768847
10	5225.01	376.45	0.568639
11	3529.58	289.157	0.424397
12	2460.97	229.838	0.322743
13	1731.58	187.779	0.253751
14	1280.13	156.922	0.208727
15	1087.35	134.251	0.179758
16	938.483	117.647	0.160472
17	819.872	105.159	0.146565
18	722.704	95.2671	0.135545
19	641.598	87.0496	0.126118
20	574.032	80.0038	0.117666
21	517.25	73.8298	0.109903
22	469.345	68.3227	0.102692
23	428.634	63.3397	0.0959593
24	393.164	58.7861	0.0896528
25	361.724	54.6	0.083735
26	333.547	50.7389	0.0781786
27	308.064	47.1705	0.0729634
28	284.735	43.8684	0.0680734
29	263.469	40.8098	0.0634936
30	243.961	37.9744	0.0592087
31	225.984	35.3439	0.055203
32	209.425	32.9018	0.051461
33	194.259	30.6334	0.047967
34	180.27	28.5253	0.0447061
35	167.352	26.5652	0.0416635
36	155.416	24.7422	0.0388255
37	144.382	23.0461	0.0361788
38	134.174	21.4677	0.033711
39	124.726	19.9985	0.0314104
40	115.975	18.6308	0.029266
41	107.864	17.3573	0.0272673
42	100.343	16.1713	0.0254046
43	93.4665	15.0668	0.0236689
44	87.1445	14.038	0.0220516
45	81.2472	13.0797	0.0205446
46	75.7462	12.187	0.0191405
47	70.615	11.3553	0.0178323
48	65.8288	10.5804	0.0166135
49	61.3648	9.85852	0.015478
50	57.2014	9.18589	0.0144201
51	53.3186	8.55918	0.0134345
52	49.6976	7.97524	0.0125163
53	46.3211	7.43114	0.0116609
54	43.1727	6.92417	0.0108639
55	40.2372	6.45178	0.0101215
56	37.5004	6.01161	0.0094298
57	34.9489	5.60146	0.00878541
58	32.5702	5.2193	0.00818509
59	30.3529	4.86319	0.00762581
60	28.2861	4.53138	0.00710477
61	26.3595	4.2222	0.00661935
62	24.5638	3.93411	0.00616711
63	22.8902	3.66567	0.00574579
64	21.3303	3.41554	0.00535327
65	19.8765	3.18247	0.00498757
66	18.5217	2.9653	0.00464687
67	17.259	2.76295	0.00432946
68	16.0823	2.5744	0.00403374
69	14.9857	2.39872	0.00375822
70	13.9638	2.23502	0.00350154
71	13.0115	2.08249	0.00326239
72	12.1241	1.94036	0.00303958
73	11.2972	1.80794	0.002832
74	10.5266	1.68455	0.00263859
75	9.80853	1.56958	0.0024584
76	9.13942	1.46245	0.00229052
77	8.51593	1.36264	0.00213411
78	7.93495	1.26964	0.00198838
79	7.39358	1.18298	0.00185261
80	6.88913	1.10224	0.0017261
81	6.41908	1.027	0.00160824
82	5.98109	0.956904	0.00149843
83	5.57298	0.89159	0.00139612
84	5.1927	0.830733	0.0013008
85	4.83836	0.77403	0.00121198
86	4.50819	0.721196	0.00112923
87	4.20055	0.671969	0.00105214
88	3.9139	0.626102	0.000980302
89	3.6468	0.583365	0.000913373
90	3.39792	0.543545	0.000851015
91	3.16603	0.506443	0.000792914
92	2.94995	0.471873	0.000738781
93	2.74862	0.439663	0.000688344
94	2.56103	0.409651	0.000641351
95	2.38624	0.381688	0.000597566
96	2.22338	0.355634	0.000556771
97	2.07163	0.331358	0.000518761
98	1.93023	0.308739	0.000483346
99	1.79849	0.287664	0.000450349
100	1.67574	0.268028	0.000419605
101	1.56136	0.249732	0.00039096
102	1.45479	0.232684	0.00036427
103	1.35549	0.216801	0.000339403
104	1.26297	0.202002	0.000316233
105	1.17676	0.188213	0.000294645
106	1.09644	0.175365	0.000274531
107	1.0216	0.163394	0.00025579
108	0.951867	0.15224	0.000238329
109	0.886894	0.141848	0.000222059
110	0.826356	0.132165	0.0002069
111	0.769949	0.123143	0.000192776
112	0.717393	0.114737	0.000179617
113	0.668424	0.106905	0.000167355
114	0.622797	0.0996071	0.000155931
115	0.580285	0.0928076	0.000145286
116	0.540675	0.0864723	0.000135368
117	0.503768	0.0805694	0.000126128
118	0.46938	0.0750695	0.000117518
119	0.43734	0.069945	0.000109495
120	0.407486	0.0651704	0.000102021
121	0.379671	0.0607216	9.50565e-05
122	0.353754	0.0565766	8.85676e-05
123	0.329606	0.0527145	8.25217e-05
124	0.307107	0.049116	7.68885e-05
125	0.286143	0.0457632	7.16398e-05
